inStock,categories/0/name,id,name,price,shortDescription,url,images/0/src,images/1/src,images/2/src,images/3/src,images/4/src,(empty)
,,36320,Apple Ipad Pro 12.9&#8243; 6th Gen 8GB 128GB Cellular,130499,"12.9&#8221; 8GB 128GB,12mp triple back camera
12mp selfie,Apple M2 Chip,1-year warranty
Cellular",https://avechi.co.ke/product/apple-ipad-pro-12-9-6th-gen-8gb-128gb-cellular/,https://avechi.co.ke/wp-content/uploads/2024/03/ipad_pro_wi-fi_11_in_4th_generation_space_gray_pdp_image_position-1b__wwen2.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/ipad_pro_wi-fi_11_in_4th_generation_space_gray_pdp_image_position-1b__wwen2-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/ipad_pro_wi-fi_11_in_4th_generation_space_gray_pdp_image_position-1b__wwen2-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/ipad_pro_wi-fi_11_in_4th_generation_space_gray_pdp_image_position-1b__wwen2-3.jpg,(empty),
,,43546,Apple Ipad Mini A17 Pro 5G 8GB 128GB,96499,"Display: 8.3&#8221;
Back Camera: 12MP
Front Camera: 12MP
Processor: Apple A17 Pro (3 nm)
Warranty: 1-year
Color(s): Space Gray, Blue, Purple, Starlight
Battery: Li-Ion 5078 mAh",https://avechi.co.ke/product/apple-ipad-mini-a17-pro-5g-8gb-128gb/,https://avechi.co.ke/wp-content/uploads/2024/10/49a818c6-ade9-44a3-a56d-c338b4aa660f.c38a8abaa8be3d62aad413155477308b.jpg,https://avechi.co.ke/wp-content/uploads/2024/10/960x0.jpg,https://avechi.co.ke/wp-content/uploads/2024/10/49a818c6-ade9-44a3-a56d-c338b4aa660f.c38a8abaa8be3d62aad413155477308b.jpg,(empty),(empty),
,,46250,Apple Ipad Mini A17 Pro 5G 8GB 256GB,112999,"Display: 8.3&#8221;
Back Camera: 12MP
Front Camera: 12MP
Processor: Apple A17 Pro (3 nm)
Warranty: 1-year
Color(s): Space Gray, Blue, Purple, Starlight
Battery: Li-Ion 5078 mAh",https://avechi.co.ke/product/apple-ipad-min-a17-pro-5g-8gb-256gb/,https://avechi.co.ke/wp-content/uploads/2025/01/49a818c6-ade9-44a3-a56d-c338b4aa660f.c38a8abaa8be3d62aad413155477308b.jpg,https://avechi.co.ke/wp-content/uploads/2025/01/fu.jpg,https://avechi.co.ke/wp-content/uploads/2025/01/49a818c6-ade9-44a3-a56d-c338b4aa660f.c38a8abaa8be3d62aad413155477308b-1.jpg,https://avechi.co.ke/wp-content/uploads/2025/01/fu-1.jpg,(empty),
,,49211,Apple Airpods Max Usb C,68199,"Automatic Switching and on-head detection
Audio Sharing
Always-on Siri
USB-C charging",https://avechi.co.ke/product/apple-airpods-max-usb-c/,https://avechi.co.ke/wp-content/uploads/2025/04/Untitled-1-Recovered-48.jpg,https://avechi.co.ke/wp-content/uploads/2025/04/AirPods_Max_2024_Purple_PDP_Image_Position_03__GBGB_598cc547-140c-4546-a473-bdd868692989.jpg,https://avechi.co.ke/wp-content/uploads/2025/04/Untitled-1-Recovered-48.jpg,(empty),(empty),
,,53516,Apple Usb C 70W Adapter,10399,"70W Power Delivery
High compatibility",https://avechi.co.ke/product/apple-usb-c-70w-adapter/,https://avechi.co.ke/wp-content/uploads/2025/08/Apple-70W-USB-C-Power-Adapter.jpg,https://avechi.co.ke/wp-content/uploads/2025/08/Apple-70W-USB-C-Power-Adapter.jpg,(empty),(empty),(empty),
,,54133,Apple Watch SE 3 40mm GPS,35999,"Digital Crown with haptic feedback
S10 chip with 64-bit dual core processor
Always-On Retina display with OLED and LTPO",https://avechi.co.ke/product/apple-watch-se-3-40mm-gps/,https://avechi.co.ke/wp-content/uploads/2025/09/3405514_4d679a07c7d6.jpg,(empty),(empty),(empty),(empty),
,,54192,Apple Watch SE 3 44mm GPS,39299,"Digital Crown with haptic feedback
S10 chip with 64-bit dual core processor
Always-On Retina display with OLED and LTPO",https://avechi.co.ke/product/apple-watch-se-3-44mm-gps/,https://avechi.co.ke/wp-content/uploads/2025/09/3405514_4d679a07c7d6.jpg,https://avechi.co.ke/wp-content/uploads/2025/09/3405514_4d679a07c7d6.jpg,(empty),(empty),(empty),
,,54333,Apple Watch Series 11 GPS 42MM,57599,"Digital Crown with haptic feedback
All-day battery life, up to 24 hours of normal use
Cycle Tracking app with retrospective ovulation estimates",https://avechi.co.ke/product/apple-watch-series-11-gps-42mm/,https://avechi.co.ke/wp-content/uploads/2025/09/MXM23ref_FV99_VW_34FRwatch-case-46-aluminum-spacegray-nc-s11_VW_34FRwatch-face-46-aluminum-spacegray-s11_VW_34FR1.jpg,https://avechi.co.ke/wp-content/uploads/2025/09/MXM23ref_FV99_VW_34FRwatch-case-46-aluminum-spacegray-nc-s11_VW_34FRwatch-face-46-aluminum-spacegray-s11_VW_34FR1.jpg,(empty),(empty),(empty),
,,54335,Apple Watch Series 11 GPS 46MM,59599,"Digital Crown with haptic feedback
All-day battery life, up to 24 hours of normal use
Cycle Tracking app with retrospective ovulation estimates",https://avechi.co.ke/product/apple-watch-series-11-gps-46mm/,https://avechi.co.ke/wp-content/uploads/2025/09/MXM23ref_FV99_VW_34FRwatch-case-46-aluminum-spacegray-nc-s11_VW_34FRwatch-face-46-aluminum-spacegray-s11_VW_34FR1.jpg,https://avechi.co.ke/wp-content/uploads/2025/09/MXM23ref_FV99_VW_34FRwatch-case-46-aluminum-spacegray-nc-s11_VW_34FRwatch-face-46-aluminum-spacegray-s11_VW_34FR1.jpg,(empty),(empty),(empty),
,,54337,Apple Watch Ultra 3 49MM,109999,"Customizable Action button
S10 chip with 64-bit dual-core processor
Multiday battery life, up to 42 hours of normal use",https://avechi.co.ke/product/apple-watch-ultra-3/,https://avechi.co.ke/wp-content/uploads/2025/09/MYPD3ref_VW_34FRwatch-case-49-titanium-black-ultra3_VW_34FRwatch-face-49-ocean-ultra3_VW_34FR_GEO_US1.jpg,https://avechi.co.ke/wp-content/uploads/2025/09/MYPD3ref_VW_34FRwatch-case-49-titanium-black-ultra3_VW_34FRwatch-face-49-ocean-ultra3_VW_34FR_GEO_US1.jpg,(empty),(empty),(empty),
,,54473,Apple Airpods Pro 3,40399,"High Dynamic Range Amplifier
Apple H2 headphone chip
provides more listening time on a single charge
IP57 dust, sweat, and water resistance",https://avechi.co.ke/product/apple-airpods-pro-3/,https://avechi.co.ke/wp-content/uploads/2025/09/Airpods-3-b1.jpg,https://avechi.co.ke/wp-content/uploads/2025/09/Airpods-3-b1.jpg,(empty),(empty),(empty),
,Apple Macbooks,4307,Apple Macbook Air 13&#8221; M1 8GB 256GB SSD,83699,"Apple M1 chip with 8-core CPU, 7-core GPU, 8GB  memory, 256GB SSD
Magic Keyboard, Touch ID, two Thunderbolt / USB 4 ports",https://avechi.co.ke/product/apple-macbook-air-8gb-256gb-ssd-13-3-apple-m1-chip-8-core-cpu/,https://avechi.co.ke/wp-content/uploads/2021/11/Apple-macbook-pro-1.jpg,(empty),(empty),(empty),(empty),
,,12363,Apple Macbook Air 8GB 256GB SSD MGN93B/A,145999,"Apple M1 chip with 8-core CPU, 7-core GPU, 8GB  memory, 256GB SSD
Magic Keyboard, Touch ID, two Thunderbolt / USB 4 ports",https://avechi.co.ke/product/apple-macbookair-8gb-256gb-ssd-mgn93b-a/,https://avechi.co.ke/wp-content/uploads/2022/04/8001.jpg,https://avechi.co.ke/wp-content/uploads/2022/04/Apple-Macbook-Pro-1616GB-512GB-1.jpg,https://avechi.co.ke/wp-content/uploads/2022/04/Apple-Macbook-Pro-1616GB-512GB-SSD-MK183B.jpg,https://avechi.co.ke/wp-content/uploads/2022/04/Apple-Macbook-Pro-1616GB-512GB-SSD-MK183B-A.jpg,(empty),
,,12437,Apple Macbook Pro 16&#8221;16GB 512GB SSD MK183B/A,360999,"16&#8221; liquid Retina display,16GB RAM 512GB SSD
Apple M1 Pro chip, 140w charge adapter, backlit keyboard",https://avechi.co.ke/product/apple-macbook-pro-16gb-512gb-ssd-mk183b-a/,https://avechi.co.ke/wp-content/uploads/2022/04/Apple-Macbook-Pro-1616GB-512GB-SSD-MK183.jpg,https://avechi.co.ke/wp-content/uploads/2022/04/Apple-Macbook-Pro-1616GB-512GB-SSD-MK183B.jpg,https://avechi.co.ke/wp-content/uploads/2022/04/Apple-Macbook-Pro-1616GB-512GB-1.jpg,https://avechi.co.ke/wp-content/uploads/2022/04/Apple-Macbook-Pro-1616GB-512GB-SSD-MK183B-A.jpg,(empty),
,,14480,Apple Macbook Pro 16” 16GB 1TB MK193B/A,361999,"16” 16GB RAM 1TB SSD,Apple M1 Pro chip
Backlit keyboard, Touch ID,1-year warranty
8CORE CPU,14CORE GPU,16-core Neural Engine",https://avechi.co.ke/product/apple-macbook-pro-16-16gb-1tb-mk193b-a/,https://avechi.co.ke/wp-content/uploads/2022/05/Apple-Macbook-Pro-16-16GB-1TB-MK193B-A.jpg,(empty),(empty),(empty),(empty),
,,23585,Apple MacBook Air 13.6&#8221; M2 Chip 8GB 256GB,113999,"13.6” 8GB RAM 256gb SSD
Backlit keyboard, 1-year warranty",https://avechi.co.ke/product/apple-macbook-air-13-6-m2-chip-8gb-256gb-mly33b-a/,https://avechi.co.ke/wp-content/uploads/2023/03/s-zoom1.jpg,https://avechi.co.ke/wp-content/uploads/2023/03/s-zoom1-1.jpg,https://avechi.co.ke/wp-content/uploads/2023/03/Apple-MacBook-Air-13.6-Inch-M2-Chip-8GB-512GB-MLXX3B-A-1.jpg,https://avechi.co.ke/wp-content/uploads/2023/03/Apple-MacBook-Air-13.6-inch-M2-Chip-8GB-256GB-MLY33B-A.jpg,(empty),
,,23595,Apple MacBook Air 13.6&#8221; M2 Chip 8GB 512GB,111999,"13.6” 8GB RAM 512GB SSD
Backlit keyboard, 1-year warranty",https://avechi.co.ke/product/apple-macbook-air-13-6-m2-chip-8gb-512gb-mlxx3b-a/,https://avechi.co.ke/wp-content/uploads/2023/03/6509644_sd-600x600-1.jpg,https://avechi.co.ke/wp-content/uploads/2023/03/s-zoom1-3.jpg,https://avechi.co.ke/wp-content/uploads/2023/03/6509644_sd-600x600-2.jpg,https://avechi.co.ke/wp-content/uploads/2023/03/Apple-MacBook-Air-13.6-Inch-M2-Chip-8GB-512GB-MLXX3B-A-1.jpg,(empty),
,,31288,Apple MacBook Pro 13&#8221; m2 8GB 256GB,170999,"13&#8221; M2 chip
8GB RAM 256GB SSD",https://avechi.co.ke/product/apple-macbook-pro-13-m2-8gb-256gb-mneh3b-a/,https://avechi.co.ke/wp-content/uploads/2023/09/MNEH31-1.jpg,https://avechi.co.ke/wp-content/uploads/2023/09/A2MNEH3BA_2_Supersize1.jpg,https://avechi.co.ke/wp-content/uploads/2023/09/A2MNEH3BA_2_Supersize1-1.jpg,https://avechi.co.ke/wp-content/uploads/2023/09/MNEH31.jpg,(empty),
,,31294,Apple MacBook Air 15&#8221; M2 Chip 8GB 256GB,136999,"15&#8221; Display , 1-year warranty , M2 CHIP
8GB RAM 256GB ROM",https://avechi.co.ke/product/apple-macbook-air-15-m2-chip-8gb-256gb/,https://avechi.co.ke/wp-content/uploads/2023/09/MacBook_Air_15-in_M2_Midnight_PDP_Image_Position_1__global_823x-1.jpg,https://avechi.co.ke/wp-content/uploads/2023/09/11-1.jpg,https://avechi.co.ke/wp-content/uploads/2023/09/cc380a7c439001acb67d022a8fbdc80c.793.jpg,https://avechi.co.ke/wp-content/uploads/2023/09/MacBook_Air_15-in_M2_Midnight_PDP_Image_Position_1__global_823x.jpg,(empty),
,,31598,Apple MacBook Air 15&#8221; M2 Chip 8GB 512GB,164999,"15&#8221; Display , 1-year warranty , M2 CHIP
8GB RAM 512GB ROM",https://avechi.co.ke/product/apple-macbook-air-15-m2-chip-8gb-512gb/,https://avechi.co.ke/wp-content/uploads/2023/09/macbook_air_15_in_m2_starlight_pdp_image_position_1__wwen.jpg,https://avechi.co.ke/wp-content/uploads/2023/09/macbook_air_15_in_m2_space_gray_pdp_image_position_1__wwen.jpg,https://avechi.co.ke/wp-content/uploads/2023/09/macbook_air_15_in_m2_starlight_pdp_image_position_1__wwen-1.jpg,https://avechi.co.ke/wp-content/uploads/2023/09/macbook_air_15_in_m2_space_gray_pdp_image_position_1__wwen-1.jpg,(empty),
,,31775,Apple MacBook Pro 13&#8221; m2 8GB 512GB,179999,"13&#8221; M2 chip
8GB RAM 512GB SSD",https://avechi.co.ke/product/apple-macbook-pro-13-m2-8gb-512gb/,https://avechi.co.ke/wp-content/uploads/2023/09/MacBook-Pro-13-inch-M2-Chip-Kenya1.jpg,https://avechi.co.ke/wp-content/uploads/2023/09/MacBook-Pro-13-inch-M2-Chip-Kenya1-1.jpg,https://avechi.co.ke/wp-content/uploads/2023/09/MacBook-Pro-13-inch-M2-Chip-Kenya1-2.jpg,https://avechi.co.ke/wp-content/uploads/2023/09/MacBook-Pro-13-inch-M2-Chip-Kenya1-3.jpg,(empty),
,,34084,Apple Macbook Pro 14&#8221;M2 Pro 16GB 512GB,321999,"14&#8221; display , Apple m2 pro chip
16GB RAM 512GB ROM",https://avechi.co.ke/product/apple-macbook-pro-14m2-pro-16gb-512gb/,https://avechi.co.ke/wp-content/uploads/2024/01/macbookpro.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbook-pro-14-inch-500x500-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbookpro-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbookpro-2.jpg,(empty),
,,34437,Apple Macbook Pro 14&#8221;M1 Pro 16GB 512GB,194999,"Apple M1 PRO
16GB RAM  512GB SSD",https://avechi.co.ke/product/apple-macbook-pro-14m1-pro-16gb-512gb/,https://avechi.co.ke/wp-content/uploads/2024/01/Artboard-1@300x-100-2022-10-20T035258.557-11.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/Artboard-1@300x-100-2022-10-20T035258.557-11-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/Artboard-1@300x-100-2022-10-20T035258.557-11-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/Artboard-1@300x-100-2022-10-20T035258.557-11-3.jpg,(empty),
,,34558,Apple Macbook Pro 14&#8221;M2 Pro 16GB 1TB,387999,"14&#8221; display , Apple m2 pro chip
16GB RAM 1TB",https://avechi.co.ke/product/apple-macbook-pro-14m2-pro-16gb-1tb/,https://avechi.co.ke/wp-content/uploads/2024/01/macbook-pro-14-inch-500x500-4.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbookpro-3.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbook-pro-14-inch-500x500-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbook-pro-14-inch-500x500-3.jpg,(empty),
,,34564,Apple Macbook Pro 16&#8221;M2 Pro 16GB 512GB,376999,"14&#8221; display , Apple m2 pro chip
16GB RAM 512GB",https://avechi.co.ke/product/apple-macbook-pro-16m2-pro-16gb-512gb/,https://avechi.co.ke/wp-content/uploads/2024/01/macbook-pro-14-inch-500x500-5.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbookpro-4.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbook-pro-14-inch-500x500-6.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbookpro-5.jpg,(empty),
,,34609,Apple Macbook Pro 14&#8221; M3 8GB 1TB,190999,"14&#8221; Retina display , M3 CHIP
8GB RAM 1TB SSD",https://avechi.co.ke/product/apple-macbook-pro-14-m3-8gb-1tb/,https://avechi.co.ke/wp-content/uploads/2024/01/macbook-pro-14-inch-500x500-7.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbookpro-6.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbook-pro-14-inch-500x500-8.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbook-pro-14-inch-500x500-9.jpg,(empty),
,,34618,Apple Macbook Pro 14&#8221; M3 8GB 512GB,169999,"14&#8221; 8GB RAM 512GB SSD
M3chip",https://avechi.co.ke/product/apple-macbook-pro-14-m3-8gb-512gb/,https://avechi.co.ke/wp-content/uploads/2024/01/macbookpro-9.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbookpro-7.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbook-pro-14-inch-500x500-10.jpg,https://avechi.co.ke/wp-content/uploads/2024/01/macbookpro-8.jpg,(empty),
,,39774,Apple Macbook Air M3 15&#8221; 8GB 256GB,151499,"Apple m3 chip , 1-year warranty
8-core CPU with 4 performance cores and 4 efficiency cores
10-core GPU",https://avechi.co.ke/product/apple-macbook-air-m3-15-8gb-256gb/,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook_Air_13_in_M3_Midnight_PDP_Image_Position_1__WWEN.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook_Air_13_in_M3_Midnight_PDP_Image_Position_1__WWEN-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook_Air_13_in_M3_Midnight_PDP_Image_Position_1__WWEN-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook_Air_13_in_M3_Midnight_PDP_Image_Position_1__WWEN-3.jpg,(empty),
,,39781,Apple Macbook Air M3 15&#8221; 8GB 512GB,168999,"Apple m3 chip , 1-year warranty
8GB RAM 512GB SSD
8-core CPU with 4 performance cores and 4 efficiency cores
10-core GPU",https://avechi.co.ke/product/apple-macbook-air-m3-15-8gb-512gb/,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook_Air_13_in_M3_Midnight_PDP_Image_Position_1__WWEN-4.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook_Air_13_in_M3_Midnight_PDP_Image_Position_1__WWEN-5.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook_Air_13_in_M3_Midnight_PDP_Image_Position_1__WWEN-6.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook_Air_13_in_M3_Midnight_PDP_Image_Position_1__WWEN-7.jpg,(empty),
,,39786,Apple Macbook Air M3 13.6&#8221; 8GB 256GB,128999,"Apple m3 chip , 1-year warranty
8core cpu , 8GB RAM 256GB SSD",https://avechi.co.ke/product/apple-macbook-air-m3-13-6-8gb-256gb/,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook-Air-13-Space-Gray-M3.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook-Air-13-Space-Gray-M3-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook-Air-13-Space-Gray-M3-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook-Air-13-Space-Gray-M3-3.jpg,(empty),
,,39792,Apple Macbook Air M3 13.6&#8221; 8GB 512GB,131999,"Apple m3 chip , 1-year warranty
8core cpu , 8GB RAM 512GB SSD
8-core CPU and 10-core GPU",https://avechi.co.ke/product/apple-macbook-air-m3-13-6-8gb-512gb/,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook-Air-13-Space-Gray-M3-4.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook-Air-13-Space-Gray-M3-5.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook-Air-13-Space-Gray-M3-6.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/MacBook-Air-13-Space-Gray-M3-7.jpg,(empty),
,,39797,Apple Ipad Pro 11&#8221; M4 Cellular 8GB 256GB,164999,"Display:11&#8243;
Back camera: 12mp
Front camera:12mp
Cpu:  9-core CPU with 3 performance cores and 6 efficiency cores
Warranty:1-year warranty
GPU: 10 core 
Battery: Built-in  8160 mAh",https://avechi.co.ke/product/apple-ipad-pro-11-m4-cellular-8gb-256gb/,https://avechi.co.ke/wp-content/uploads/2024/06/Apple-iPad-Pro-11-inch-2024.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/Apple-iPad-Pro-11-inch-2024-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/Apple-iPad-Pro-11-inch-2024-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/Apple-iPad-Pro-11-inch-2024-3.jpg,(empty),
,,41590,Apple Macbook Pro 14&#8221; M3 Pro 18GB 1TB,264999,"14&#8221; display , 18GB RAM 1TB SSD
Apple M3 Pro chip",https://avechi.co.ke/product/apple-macbook-pro-14-m3-pro-18gb-1tb/,https://avechi.co.ke/wp-content/uploads/2024/08/images-19.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/images-19-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/images-19-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/images-19-3.jpg,(empty),
,,44604,Apple Macbook Pro 14&#8221; M4 16GB 512GB SSD,199999,"10-core CPU with 4 performance cores and 6 efficiency cores
10-core GPU  Hardware-accelerated ray tracing
Apple M4 CHIP",https://avechi.co.ke/product/apple-macbook-pro-14-m4-16gb-512gb-ssd/,https://avechi.co.ke/wp-content/uploads/2024/12/14-inch-MacBook-Pro-M3-Max-800x800-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/12/14-inch-MacBook-Pro-M3-Max-800x800-2.jpg,(empty),(empty),(empty),
,,44613,Apple Macbook Pro 14&#8221; M4 24GB 1TB SSD,261999,"10-core Neural Engine
14-inch Liquid Retina XDR display
10 core GPU
Apple M4 Chip",https://avechi.co.ke/product/apple-macbook-pro-14-m4-24gb-1tb-ssd/,https://avechi.co.ke/wp-content/uploads/2024/12/14-inch-MacBook-Pro-M3-Max-800x800-3.jpg,https://avechi.co.ke/wp-content/uploads/2024/12/14-inch-MacBook-Pro-M3-Max-800x800-4.jpg,https://avechi.co.ke/wp-content/uploads/2024/12/14-inch-MacBook-Pro-M3-Max-800x800-5.jpg,(empty),(empty),
,,44621,Apple Macbook Pro 14&#8221; M4 16GB 1TB SSD,231999,"10-core CPU with 4 performance cores and 6 efficiency cores
10-core GPU
Apple M4 CHip",https://avechi.co.ke/product/apple-macbook-pro-14-m4-16gb-1tb-ssd/,https://avechi.co.ke/wp-content/uploads/2024/12/14-inch-MacBook-Pro-M3-Max-800x800-6.jpg,https://avechi.co.ke/wp-content/uploads/2024/12/14-inch-MacBook-Pro-M3-Max-800x800-7.jpg,(empty),(empty),(empty),
,,44863,Apple Macbook Pro 14&#8221; M3 Pro 18GB 512GB,216999,"14&#8221; display , 18GB RAM 512gb SSD
Apple M3 Pro chip",https://avechi.co.ke/product/apple-macbook-pro-14-m3-pro-18gb-512gb/,https://avechi.co.ke/wp-content/uploads/2024/12/Macbook_Pro_M3_Silver_PDP_Image_Position_1__en-US_ce705970-6781-4544-b7d3-6a12c921e843.jpg,https://avechi.co.ke/wp-content/uploads/2024/12/Macbook_Pro_M3_Silver_PDP_Image_Position_1__en-US_ce705970-6781-4544-b7d3-6a12c921e843-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/12/Macbook_Pro_M3_Silver_PDP_Image_Position_1__en-US_ce705970-6781-4544-b7d3-6a12c921e843-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/12/Macbook_Pro_M3_Silver_PDP_Image_Position_1__en-US_ce705970-6781-4544-b7d3-6a12c921e843-3.jpg,(empty),
,,46350,Apple MacBook Air 13.6&#8221; M2 Chip 16GB 256GB,103999,"13.6&#8221; , Apple M2 Chip
16GB RAM 256GB ROM
1year warranty",https://avechi.co.ke/product/apple-macbook-air-13-6-m2-chip-16gb-256gb/,https://avechi.co.ke/wp-content/uploads/2025/02/images-4.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/images-4-1.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/images-4-2.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/images-4-3.jpg,(empty),
,,46396,Apple Macbook Air 13.6&#8221; M3 16GB 512GB,142999,"Apple m3 chip , 1-year warranty
16GB RAM Unified Memory 512gb ssd
8-core CPU and 10-core GPU",https://avechi.co.ke/product/apple-macbook-air-13-6-m3-16gb-512gb/,https://avechi.co.ke/wp-content/uploads/2025/02/images-6-2-1.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/images-6-1.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/images-4-4.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/images-4-5.jpg,(empty),
,,46407,Apple Macbook Air 13.6&#8221; M3 16GB 256GB,123999,"Apple m3 chip , 1-year warranty
16GB RAM Unified Memory 256gb ssd
8-core CPU and 10-core GPU",https://avechi.co.ke/product/apple-macbook-air-13-6-m3-16gb-256gb/,https://avechi.co.ke/wp-content/uploads/2025/02/images-4-6.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/images-6-2.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/images-6-3.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/images-4-7.jpg,(empty),
,,46413,Apple Macbook Pro 13.3&#8221; M1 8GB 256GB,114999,"13.3&#8221; display , 1year warranty
Apple M1 CHIP
8GB RAM 256GB SSD",https://avechi.co.ke/product/apple-macbook-pro-13-3-m1-8gb-256gb/,https://avechi.co.ke/wp-content/uploads/2025/02/images-7.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/images-7-1.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/images-7-2.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/images-7-3.jpg,(empty),
,,46481,Apple Macbook Pro 16&#8221; M3 Pro 18GB 512GB,270999,"18gb unified memory , 512GB SSD
Apple M3 PRO",https://avechi.co.ke/product/apple-macbook-pro-16-m3-pro-18gb-512gb/,https://avechi.co.ke/wp-content/uploads/2025/02/Macbook-space-black-16-inch.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/Macbook-space-black-16-inch-1.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/Macbook-space-black-16-inch-2.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/Macbook-space-black-16-inch-3.jpg,(empty),
,,46527,Apple Macbook Pro 14&#8221; M4 Pro 24GB 512GB SSD,274999,"12-core CPU with 8 performance cores and 4 efficiency cores
16-core GPU
24GB Unified memory 512gb ssd",https://avechi.co.ke/product/apple-macbook-pro-14-m4-pro-24gb-512gb-ssd/,https://avechi.co.ke/wp-content/uploads/2025/02/14-inch-MacBook-Pro-M3-Silver-1.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/14-inch-MacBook-Pro-M3-Silver-1-1.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/14-inch-MacBook-Pro-M3-Silver-1-2.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/14-inch-MacBook-Pro-M3-Silver-1-3.jpg,(empty),
,,46535,Apple Macbook Pro 14&#8221; M4 Pro 24GB 1TB SSD,301999,"24GB Unified memory 1TB SSD
12-core CPU with 8 performance cores and 4 efficiency cores",https://avechi.co.ke/product/apple-macbook-pro-14-m4-pro-24gb-1tb-ssd/,https://avechi.co.ke/wp-content/uploads/2025/02/14-inch-MacBook-Pro-M3-Silver-1-4.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/14-inch-MacBook-Pro-M3-Silver-1-5.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/14-inch-MacBook-Pro-M3-Silver-1-6.jpg,https://avechi.co.ke/wp-content/uploads/2025/02/14-inch-MacBook-Pro-M3-Silver-1-7.jpg,(empty),
